period,Day-ahead demand forecast,Demand,Net generation,Total interchange
2024-05-15T17,55566.0,55958.0,55958.0,0.0
2024-05-15T18,58508.0,58999.0,59023.0,24.0
2024-05-15T19,61225.0,62111.0,62118.0,7.0
2024-05-15T20,63709.0,64717.0,64704.0,-13.0
2024-05-15T21,65802.0,67029.0,67032.0,3.0
2024-05-15T22,67040.0,68415.0,68420.0,5.0
2024-05-15T23,66873.0,68485.0,68568.0,83.0
2024-05-16T00,65048.0,66511.0,66572.0,62.0
2024-05-16T01,62004.0,63835.0,63939.0,105.0
2024-05-16T02,59873.0,62198.0,62408.0,210.0
2024-05-16T03,57911.0,60035.0,60256.0,220.0
2024-05-16T04,54696.0,56403.0,56623.0,220.0
2024-05-16T05,51027.0,52344.0,52506.0,162.0
2024-05-16T06,48312.0,48963.0,49021.0,58.0
2024-05-16T07,46370.0,46435.0,46525.0,90.0
2024-05-16T08,44859.0,44714.0,44750.0,37.0
2024-05-16T09,43889.0,44013.0,43999.0,-13.0
2024-05-16T10,43774.0,43954.0,43921.0,-33.0
2024-05-16T11,44622.0,45093.0,45057.0,-36.0
2024-05-16T12,46529.0,47338.0,47361.0,23.0
2024-05-16T13,47600.0,48288.0,48328.0,40.0
2024-05-16T14,49203.0,49922.0,49961.0,39.0
2024-05-16T15,50663.0,51700.0,51700.0,0.0
2024-05-16T16,52128.0,53466.0,53466.0,-1.0
2024-05-16T17,53464.0,54434.0,54466.0,32.0
2024-05-16T18,54668.0,54902.0,54844.0,-58.0
2024-05-16T19,55869.0,54531.0,54365.0,-166.0
2024-05-16T20,57196.0,54671.0,54464.0,-207.0
2024-05-16T21,58051.0,54579.0,54382.0,-197.0
2024-05-16T22,58517.0,53767.0,53571.0,-195.0
2024-05-16T23,58373.0,53143.0,53076.0,-66.0
2024-05-17T00,57185.0,49738.0,49653.0,-84.0
2024-05-17T01,55859.0,46406.0,46196.0,-210.0
2024-05-17T02,55129.0,46405.0,46353.0,-52.0
2024-05-17T03,53963.0,46266.0,46227.0,-40.0
2024-05-17T04,51519.0,44599.0,44570.0,-29.0
2024-05-17T05,48596.0,42327.0,42551.0,224.0
2024-05-17T06,46242.0,40003.0,40063.0,60.0
2024-05-17T07,44119.0,38827.0,38962.0,135.0
2024-05-17T08,42555.0,37834.0,37869.0,35.0
2024-05-17T09,41628.0,37331.0,37400.0,69.0
2024-05-17T10,41578.0,37577.0,37579.0,2.0
2024-05-17T11,42775.0,38802.0,38783.0,-19.0
2024-05-17T12,45142.0,40806.0,40776.0,-29.0
2024-05-17T13,46373.0,42147.0,42116.0,-31.0
2024-05-17T14,47708.0,42903.0,42901.0,-2.0
2024-05-17T15,49625.0,44186.0,44285.0,98.0
2024-05-17T16,51544.0,45942.0,46108.0,166.0
2024-05-17T17,53177.0,47077.0,47267.0,190.0
2024-05-17T18,54935.0,48097.0,48257.0,159.0
2024-05-17T19,56775.0,49985.0,50177.0,191.0
2024-05-17T20,58444.0,51927.0,52075.0,148.0
2024-05-17T21,59810.0,53191.0,53119.0,-72.0
2024-05-17T22,60905.0,54754.0,54720.0,-34.0
2024-05-17T23,60762.0,55649.0,55450.0,-199.0
2024-05-18T00,59184.0,55313.0,55096.0,-217.0
2024-05-18T01,56886.0,53692.0,53473.0,-219.0
2024-05-18T02,55697.0,51750.0,51699.0,-51.0
2024-05-18T03,54636.0,50299.0,50320.0,21.0
2024-05-18T04,52528.0,48463.0,48465.0,2.0
2024-05-18T05,49691.0,45946.0,45801.0,-144.0
2024-05-18T06,44284.0,43674.0,43548.0,-126.0
2024-05-18T07,42585.0,41831.0,41815.0,-17.0
2024-05-18T08,41209.0,40757.0,40742.0,-16.0
2024-05-18T09,40218.0,39975.0,39959.0,-16.0
2024-05-18T10,39692.0,39287.0,39215.0,-72.0
2024-05-18T11,39919.0,39109.0,39062.0,-47.0
2024-05-18T12,40348.0,39341.0,39185.0,-157.0
2024-05-18T13,41193.0,40675.0,40456.0,-219.0
2024-05-18T14,43745.0,43080.0,42863.0,-217.0
2024-05-18T15,47034.0,46065.0,46067.0,3.0
2024-05-18T16,50539.0,49080.0,49176.0,96.0
2024-05-18T17,53587.0,52458.0,52690.0,231.0
2024-05-18T18,55990.0,56044.0,56289.0,244.0
2024-05-18T19,58226.0,59500.0,59745.0,244.0
2024-05-18T20,60294.0,62448.0,62694.0,244.0
2024-05-18T21,62234.0,64726.0,64827.0,101.0
2024-05-18T22,63659.0,66428.0,66321.0,-107.0
2024-05-18T23,64046.0,67115.0,67139.0,25.0
2024-05-19T00,62901.0,66386.0,66408.0,22.0
2024-05-19T01,60337.0,63526.0,63346.0,-180.0
2024-05-19T02,58127.0,60711.0,60710.0,-2.0
2024-05-19T03,56547.0,59020.0,59041.0,21.0
2024-05-19T04,54033.0,56592.0,56661.0,69.0
2024-05-19T05,51068.0,53239.0,53198.0,-41.0
2024-05-19T06,46720.0,49981.0,50066.0,85.0
2024-05-19T07,44525.0,47410.0,47473.0,64.0
2024-05-19T08,42902.0,45308.0,45369.0,61.0
2024-05-19T09,41719.0,43746.0,43712.0,-35.0
2024-05-19T10,40783.0,42867.0,42721.0,-146.0
2024-05-19T11,40602.0,42350.0,42243.0,-107.0
2024-05-19T12,40687.0,42195.0,42047.0,-148.0
2024-05-19T13,41248.0,43165.0,42994.0,-171.0
2024-05-19T14,43794.0,46482.0,46477.0,-5.0
2024-05-19T15,47584.0,50090.0,50090.0,0.0
2024-05-19T16,51492.0,53661.0,53686.0,26.0
2024-05-19T17,54972.0,57352.0,57354.0,2.0
2024-05-19T18,57911.0,60707.0,60706.0,0.0
2024-05-19T19,60861.0,63200.0,63199.0,0.0
2024-05-19T20,63264.0,65476.0,65475.0,-1.0
2024-05-19T21,65092.0,67214.0,67144.0,-69.0
2024-05-19T22,66156.0,68786.0,68715.0,-71.0
2024-05-19T23,66130.0,69561.0,69489.0,-71.0
2024-05-20T00,64600.0,68697.0,68625.0,-71.0
2024-05-20T01,61901.0,66635.0,66565.0,-70.0
2024-05-20T02,59861.0,64363.0,64508.0,146.0
2024-05-20T03,58092.0,62091.0,62240.0,150.0
2024-05-20T04,54934.0,58378.0,58527.0,150.0
2024-05-20T05,51167.0,54134.0,54281.0,148.0
2024-05-20T06,49822.0,50352.0,50400.0,48.0
2024-05-20T07,47138.0,47642.0,47775.0,134.0
2024-05-20T08,45109.0,45801.0,46080.0,279.0
2024-05-20T09,43956.0,44844.0,45024.0,181.0
2024-05-20T10,43693.0,44621.0,44672.0,52.0
2024-05-20T11,44696.0,45767.0,45816.0,50.0
2024-05-20T12,46499.0,47680.0,47629.0,-51.0
2024-05-20T13,47590.0,48935.0,48840.0,-95.0
2024-05-20T14,49785.0,51169.0,51245.0,76.0
2024-05-20T15,52959.0,53935.0,54132.0,197.0
2024-05-20T16,56379.0,56876.0,57180.0,303.0
2024-05-20T17,59699.0,60154.0,60410.0,255.0
2024-05-20T18,62763.0,62903.0,62961.0,58.0
2024-05-20T19,65690.0,65692.0,65772.0,80.0
2024-05-20T20,67884.0,68385.0,68468.0,84.0
2024-05-20T21,69583.0,70628.0,70652.0,24.0
2024-05-20T22,70786.0,72133.0,72155.0,23.0
2024-05-20T23,70838.0,72248.0,72385.0,137.0
2024-05-21T00,69264.0,71242.0,71271.0,29.0
2024-05-21T01,66385.0,68637.0,68640.0,3.0
2024-05-21T02,64369.0,66430.0,66432.0,1.0
2024-05-21T03,62347.0,64968.0,64970.0,1.0
2024-05-21T04,58747.0,61210.0,61211.0,1.0
2024-05-21T05,54893.0,56983.0,56984.0,1.0
2024-05-21T06,52990.0,53630.0,53631.0,1.0
2024-05-21T07,50414.0,51273.0,51275.0,1.0
2024-05-21T08,48556.0,49599.0,49601.0,1.0
2024-05-21T09,47502.0,48818.0,48819.0,1.0
2024-05-21T10,47359.0,48814.0,48815.0,1.0
2024-05-21T11,48448.0,50179.0,50171.0,-9.0
2024-05-21T12,50378.0,52102.0,52100.0,-2.0
2024-05-21T13,51390.0,53074.0,52997.0,-77.0
2024-05-21T14,53207.0,55050.0,54993.0,-57.0
2024-05-21T15,55907.0,57343.0,57242.0,-101.0
2024-05-21T16,58897.0,59754.0,59657.0,-98.0
2024-05-21T17,61925.0,62214.0,62149.0,-65.0
2024-05-21T18,65030.0,64252.0,64188.0,-64.0
2024-05-21T19,68027.0,66637.0,66596.0,-40.0
2024-05-21T20,70228.0,68445.0,68405.0,-40.0
2024-05-21T21,71681.0,70335.0,70298.0,-37.0
2024-05-21T22,72556.0,70941.0,70889.0,-52.0
2024-05-21T23,72315.0,70777.0,70764.0,-13.0
2024-05-22T00,70733.0,69581.0,69641.0,59.0
2024-05-22T01,68280.0,67173.0,67176.0,2.0
2024-05-22T02,66484.0,65550.0,65552.0,2.0
2024-05-22T03,64563.0,64018.0,64019.0,2.0
2024-05-22T04,60791.0,60776.0,60778.0,2.0
2024-05-22T05,56952.0,57415.0,57473.0,56.0
2024-05-22T06,53159.0,54433.0,54436.0,3.0
2024-05-22T07,50640.0,52586.0,52588.0,2.0
2024-05-22T08,48820.0,51123.0,51125.0,2.0
2024-05-22T09,47802.0,50189.0,50191.0,2.0
2024-05-22T10,47708.0,49954.0,49956.0,2.0
2024-05-22T11,48854.0,51016.0,51018.0,2.0
2024-05-22T12,50892.0,52973.0,52975.0,2.0
2024-05-22T13,51893.0,53870.0,53862.0,-8.0
2024-05-22T14,53527.0,55462.0,55528.0,67.0
2024-05-22T15,55980.0,57999.0,58092.0,93.0
2024-05-22T16,58596.0,60131.0,60274.0,143.0
2024-05-22T17,61215.0,62950.0,63095.0,145.0
2024-05-22T18,63876.0,64819.0,64983.0,164.0
2024-05-22T19,66435.0,66106.0,66302.0,196.0
2024-05-22T20,68165.0,67402.0,67527.0,126.0
2024-05-22T21,69063.0,67917.0,68028.0,111.0
2024-05-22T22,69359.0,67984.0,68252.0,268.0
2024-05-22T23,68770.0,67255.0,67406.0,152.0
2024-05-23T00,66787.0,65018.0,65324.0,307.0
2024-05-23T01,64507.0,62680.0,62814.0,134.0
2024-05-23T02,63067.0,60633.0,60651.0,18.0
2024-05-23T03,61284.0,58895.0,58698.0,-196.0
2024-05-23T04,57900.0,56408.0,56544.0,135.0
2024-05-23T05,54143.0,53647.0,53791.0,144.0
2024-05-23T06,51939.0,50979.0,50974.0,-5.0
2024-05-23T07,49616.0,49067.0,48963.0,-103.0
2024-05-23T08,47924.0,47960.0,47962.0,3.0
2024-05-23T09,46922.0,47191.0,47195.0,3.0
2024-05-23T10,46785.0,47318.0,47265.0,-54.0
2024-05-23T11,47891.0,48728.0,48629.0,-99.0
2024-05-23T12,49885.0,50927.0,50821.0,-106.0
2024-05-23T13,50881.0,52070.0,52071.0,2.0
2024-05-23T14,52613.0,54009.0,54102.0,93.0
2024-05-23T15,55218.0,55884.0,55983.0,98.0
2024-05-23T16,57994.0,58527.0,58776.0,249.0
2024-05-23T17,60778.0,60912.0,61171.0,259.0
2024-05-23T18,63600.0,63494.0,63890.0,395.0
2024-05-23T19,66333.0,66662.0,66677.0,16.0
2024-05-23T20,68374.0,68849.0,68843.0,-7.0
2024-05-23T21,69854.0,70218.0,70458.0,239.0
2024-05-23T22,70852.0,70902.0,71425.0,523.0
2024-05-23T23,70832.0,70150.0,70574.0,425.0
2024-05-24T00,69256.0,68366.0,68700.0,334.0
2024-05-24T01,66879.0,65642.0,65818.0,177.0
2024-05-24T02,65122.0,63552.0,63743.0,191.0
2024-05-24T03,63232.0,62095.0,62360.0,266.0
2024-05-24T04,59986.0,59597.0,59769.0,172.0
2024-05-24T05,56316.0,56641.0,56810.0,170.0
2024-05-24T06,53134.0,53644.0,53606.0,-37.0
2024-05-24T07,50618.0,51591.0,51724.0,132.0
2024-05-24T08,48741.0,50165.0,50220.0,55.0
2024-05-24T09,47538.0,49573.0,49599.0,26.0
2024-05-24T10,47267.0,49611.0,49722.0,110.0
2024-05-24T11,48275.0,50550.0,50653.0,103.0
2024-05-24T12,50102.0,52089.0,52189.0,100.0
2024-05-24T13,51230.0,53389.0,53446.0,57.0
2024-05-24T14,53543.0,55547.0,55643.0,96.0
2024-05-24T15,56885.0,58421.0,58640.0,219.0
2024-05-24T16,60396.0,60900.0,61162.0,261.0
2024-05-24T17,63909.0,63919.0,63919.0,0.0
2024-05-24T18,67373.0,66580.0,66641.0,60.0
2024-05-24T19,70680.0,69393.0,69475.0,82.0
2024-05-24T20,73034.0,71404.0,70829.0,-576.0
2024-05-24T21,74531.0,72567.0,72222.0,-345.0
2024-05-24T22,75277.0,72687.0,72081.0,-607.0
2024-05-24T23,74679.0,71623.0,71139.0,-484.0
2024-05-25T00,72398.0,69417.0,68815.0,-602.0
2024-05-25T01,69184.0,66609.0,66014.0,-596.0
2024-05-25T02,66758.0,64219.0,63626.0,-593.0
2024-05-25T03,64645.0,62428.0,61952.0,-476.0
2024-05-25T04,61614.0,60059.0,60081.0,22.0
2024-05-25T05,58153.0,57035.0,56968.0,-67.0
2024-05-25T06,55196.0,53645.0,53789.0,144.0
2024-05-25T07,52673.0,50878.0,50914.0,36.0
2024-05-25T08,50789.0,49058.0,49026.0,-32.0
2024-05-25T09,49203.0,47814.0,47691.0,-123.0
2024-05-25T10,48217.0,47059.0,47015.0,-44.0
2024-05-25T11,47924.0,46790.0,46675.0,-115.0
2024-05-25T12,47742.0,47001.0,47130.0,128.0
2024-05-25T13,48510.0,48030.0,48218.0,188.0
2024-05-25T14,51450.0,50599.0,50707.0,108.0
2024-05-25T15,55428.0,53703.0,53867.0,165.0
2024-05-25T16,59447.0,57445.0,57616.0,171.0
2024-05-25T17,63358.0,61048.0,61260.0,212.0
2024-05-25T18,66864.0,64615.0,64952.0,337.0
2024-05-25T19,69734.0,67707.0,68219.0,511.0
2024-05-25T20,71979.0,70790.0,71517.0,726.0
2024-05-25T21,73513.0,72929.0,73623.0,694.0
2024-05-25T22,74278.0,73748.0,74363.0,615.0
2024-05-25T23,73957.0,73258.0,73726.0,468.0
2024-05-26T00,72300.0,71597.0,71955.0,358.0
2024-05-26T01,69655.0,69161.0,69381.0,220.0
2024-05-26T02,67034.0,66433.0,66809.0,376.0
2024-05-26T03,65020.0,64772.0,65391.0,620.0
2024-05-26T04,62383.0,62134.0,62828.0,694.0
2024-05-26T05,59333.0,59167.0,59857.0,690.0
2024-05-26T06,56452.0,56451.0,56849.0,398.0
2024-05-26T07,53858.0,54245.0,54558.0,313.0
2024-05-26T08,51935.0,52416.0,52700.0,284.0
2024-05-26T09,50492.0,50628.0,50912.0,284.0
2024-05-26T10,49636.0,49919.0,50182.0,262.0
2024-05-26T11,48761.0,49403.0,49662.0,260.0
2024-05-26T12,47976.0,48906.0,49071.0,166.0
2024-05-26T13,49017.0,49149.0,49190.0,41.0
2024-05-26T14,52178.0,51136.0,51505.0,368.0
2024-05-26T15,55679.0,53831.0,54410.0,580.0
2024-05-26T16,59061.0,57301.0,57668.0,368.0
2024-05-26T17,62846.0,60745.0,61072.0,327.0
2024-05-26T18,66756.0,64237.0,64214.0,-23.0
2024-05-26T19,69698.0,67014.0,66980.0,-34.0
2024-05-26T20,72006.0,69608.0,69456.0,-152.0
2024-05-26T21,73301.0,71710.0,71842.0,132.0
2024-05-26T22,74437.0,73208.0,73301.0,93.0
2024-05-26T23,75126.0,73752.0,73623.0,-129.0
2024-05-27T00,74840.0,72789.0,72326.0,-463.0
2024-05-27T01,73271.0,70195.0,69505.0,-690.0
2024-05-27T02,70310.0,66877.0,66177.0,-700.0
2024-05-27T03,68136.0,64673.0,64155.0,-519.0
2024-05-27T04,64396.0,61293.0,60970.0,-323.0
2024-05-27T05,59934.0,57765.0,57461.0,-303.0
2024-05-27T06,56113.0,54404.0,54366.0,-37.0
2024-05-27T07,53231.0,51994.0,52185.0,191.0
2024-05-27T08,51183.0,50156.0,50373.0,218.0
2024-05-27T09,50042.0,49121.0,49391.0,271.0
2024-05-27T10,49328.0,48600.0,48914.0,314.0
2024-05-27T11,49485.0,48584.0,48739.0,156.0
2024-05-27T12,49270.0,48537.0,48577.0,40.0
2024-05-27T13,49646.0,49683.0,49745.0,63.0
2024-05-27T14,52472.0,52163.0,52340.0,176.0
2024-05-27T15,56349.0,56265.0,56739.0,474.0
2024-05-27T16,60309.0,60993.0,61304.0,311.0
2024-05-27T17,64290.0,65578.0,65493.0,-84.0
2024-05-27T18,67552.0,69115.0,69306.0,191.0
2024-05-27T19,70468.0,72553.0,72591.0,38.0
2024-05-27T20,73219.0,75063.0,74688.0,-375.0
2024-05-27T21,75357.0,76809.0,76290.0,-518.0
2024-05-27T22,76098.0,77120.0,76401.0,-718.0
2024-05-27T23,75320.0,76296.0,75531.0,-765.0
2024-05-28T00,73398.0,74471.0,73809.0,-662.0
2024-05-28T01,70889.0,71113.0,70362.0,-750.0
2024-05-28T02,68336.0,68646.0,67924.0,-722.0
2024-05-28T03,66874.0,66406.0,66000.0,-407.0
2024-05-28T04,63252.0,63344.0,63271.0,-74.0
2024-05-28T05,58936.0,60226.0,60212.0,-15.0
2024-05-28T06,55027.0,57034.0,57329.0,295.0
2024-05-28T07,52281.0,54479.0,54889.0,410.0
2024-05-28T08,50262.0,52309.0,52617.0,309.0
2024-05-28T09,49436.0,50874.0,51112.0,239.0
2024-05-28T10,49274.0,50591.0,50883.0,293.0
2024-05-28T11,50182.0,51201.0,51525.0,324.0
2024-05-28T12,51713.0,50414.0,50768.0,355.0
2024-05-28T13,52794.0,50835.0,51275.0,440.0
2024-05-28T14,54687.0,53000.0,53573.0,572.0
2024-05-28T15,57165.0,54926.0,55626.0,698.0
2024-05-28T16,60033.0,57395.0,58100.0,705.0
2024-05-28T17,62981.0,59223.0,60068.0,845.0
2024-05-28T18,65764.0,60909.0,61823.0,914.0
2024-05-28T19,68229.0,60327.0,61079.0,752.0
2024-05-28T20,69727.0,59732.0,60499.0,768.0
2024-05-28T21,70181.0,60018.0,60640.0,622.0
2024-05-28T22,69753.0,60367.0,60840.0,473.0
2024-05-28T23,68495.0,60539.0,61121.0,581.0
2024-05-29T00,66918.0,60424.0,60941.0,518.0
2024-05-29T01,65044.0,58834.0,59411.0,576.0
2024-05-29T02,63517.0,57637.0,58386.0,748.0
2024-05-29T03,62078.0,56226.0,56779.0,554.0
2024-05-29T04,58645.0,53416.0,53855.0,439.0
2024-05-29T05,54755.0,50126.0,50569.0,443.0
2024-05-29T06,49102.0,47184.0,47591.0,407.0
2024-05-29T07,47062.0,44779.0,45128.0,350.0
2024-05-29T08,45826.0,43124.0,43419.0,295.0
2024-05-29T09,45133.0,42431.0,42726.0,295.0
2024-05-29T10,45211.0,42442.0,42737.0,294.0
2024-05-29T11,46225.0,43437.0,43811.0,374.0
2024-05-29T12,48087.0,45021.0,45565.0,543.0
2024-05-29T13,49525.0,46235.0,46784.0,549.0
2024-05-29T14,51201.0,47821.0,48754.0,932.0
2024-05-29T15,53235.0,50027.0,50980.0,953.0
2024-05-29T16,55243.0,52778.0,53489.0,711.0
2024-05-29T17,57727.0,56101.0,56525.0,424.0
2024-05-29T18,59479.0,59674.0,60026.0,352.0
2024-05-29T19,61089.0,63317.0,63459.0,143.0
2024-05-29T20,62668.0,65758.0,65616.0,-142.0
2024-05-29T21,63757.0,68047.0,67827.0,-221.0
2024-05-29T22,64478.0,68666.0,68471.0,-194.0
2024-05-29T23,64424.0,68850.0,68644.0,-207.0
2024-05-30T00,63534.0,68009.0,67833.0,-176.0
2024-05-30T01,61639.0,65782.0,65635.0,-148.0
2024-05-30T02,59466.0,63413.0,63530.0,115.0
2024-05-30T03,58181.0,62071.0,62189.0,118.0
2024-05-30T04,55550.0,59430.0,59495.0,65.0
2024-05-30T05,52608.0,55767.0,55872.0,105.0
2024-05-30T06,50378.0,52600.0,52622.0,22.0
2024-05-30T07,47973.0,50401.0,50444.0,42.0
2024-05-30T08,46300.0,49040.0,49122.0,81.0
2024-05-30T09,45316.0,48010.0,48009.0,-1.0
2024-05-30T10,45271.0,47377.0,47359.0,-19.0
2024-05-30T11,46349.0,48225.0,48170.0,-55.0
2024-05-30T12,48148.0,49857.0,49816.0,-41.0
2024-05-30T13,49674.0,50956.0,50903.0,-53.0
2024-05-30T14,51614.0,53433.0,53587.0,154.0
2024-05-30T15,54043.0,56109.0,56321.0,212.0
2024-05-30T16,56726.0,58886.0,59327.0,440.0
2024-05-30T17,59297.0,61189.0,61391.0,203.0
2024-05-30T18,61489.0,63728.0,63763.0,35.0
2024-05-30T19,63507.0,65113.0,65522.0,408.0
2024-05-30T20,64812.0,66067.0,66248.0,182.0
2024-05-30T21,65421.0,65471.0,65777.0,288.0
2024-05-30T22,65675.0,64940.0,64984.0,43.0
2024-05-30T23,65213.0,64155.0,63799.0,-357.0
2024-05-31T00,64108.0,62225.0,61908.0,-316.0
2024-05-31T01,62416.0,60294.0,60023.0,-270.0
2024-05-31T02,60841.0,59096.0,59045.0,-50.0
2024-05-31T03,59567.0,57367.0,57273.0,-94.0
2024-05-31T04,56652.0,54620.0,54543.0,-77.0
2024-05-31T05,53287.0,52035.0,52083.0,48.0
2024-05-31T06,51725.0,49257.0,49366.0,110.0
2024-05-31T07,49199.0,47228.0,47793.0,566.0
2024-05-31T08,47493.0,45828.0,46207.0,379.0
2024-05-31T09,46509.0,45245.0,45560.0,314.0
2024-05-31T10,46405.0,45032.0,45287.0,255.0
2024-05-31T11,47316.0,45497.0,45551.0,53.0
2024-05-31T12,48860.0,46535.0,46420.0,-115.0
2024-05-31T13,50284.0,46905.0,46755.0,-149.0
2024-05-31T14,52405.0,47359.0,47549.0,191.0
2024-05-31T15,55010.0,48447.0,48633.0,186.0
2024-05-31T16,57648.0,49602.0,49760.0,158.0
2024-05-31T17,60068.0,51016.0,51209.0,194.0
2024-05-31T18,62135.0,53052.0,53278.0,226.0
2024-05-31T19,64026.0,56155.0,56409.0,254.0
2024-05-31T20,65257.0,58713.0,58919.0,206.0
2024-05-31T21,65694.0,61208.0,61293.0,85.0
2024-05-31T22,65765.0,63400.0,63557.0,157.0
2024-05-31T23,65126.0,64184.0,64118.0,-67.0
2024-06-01T00,63615.0,63282.0,63297.0,14.0
2024-06-01T01,61512.0,61229.0,60930.0,-299.0
2024-06-01T02,59681.0,59219.0,58984.0,-234.0
2024-06-01T03,58528.0,57445.0,57606.0,161.0
2024-06-01T04,56476.0,54927.0,55106.0,180.0
2024-06-01T05,53845.0,51736.0,51845.0,109.0
2024-06-01T06,49895.0,49044.0,49049.0,5.0
2024-06-01T07,47784.0,46775.0,46700.0,-75.0
2024-06-01T08,46225.0,45140.0,45081.0,-60.0
2024-06-01T09,44882.0,44110.0,44161.0,51.0
2024-06-01T10,44231.0,43321.0,43283.0,-38.0
2024-06-01T11,44310.0,43294.0,43253.0,-42.0
2024-06-01T12,44648.0,43514.0,43480.0,-35.0
2024-06-01T13,45583.0,44363.0,44284.0,-79.0
2024-06-01T14,47788.0,47071.0,47065.0,-6.0
2024-06-01T15,50767.0,50164.0,50184.0,20.0
2024-06-01T16,53848.0,53468.0,53488.0,20.0
2024-06-01T17,56924.0,56846.0,56865.0,19.0
2024-06-01T18,59754.0,58966.0,58979.0,13.0
2024-06-01T19,62097.0,58675.0,58695.0,20.0
2024-06-01T20,63883.0,59235.0,59365.0,131.0
2024-06-01T21,64812.0,61314.0,61353.0,39.0
2024-06-01T22,65102.0,63254.0,63198.0,-55.0
2024-06-01T23,64703.0,64199.0,64077.0,-122.0
2024-06-02T00,63703.0,63392.0,63100.0,-292.0
2024-06-02T01,61949.0,61861.0,61423.0,-438.0
2024-06-02T02,60274.0,60019.0,59583.0,-436.0
2024-06-02T03,58951.0,58799.0,58506.0,-292.0
2024-06-02T04,56825.0,56509.0,56296.0,-213.0
2024-06-02T05,54329.0,53540.0,53340.0,-200.0
2024-06-02T06,50394.0,51219.0,51016.0,-202.0
2024-06-02T07,48259.0,49160.0,48888.0,-273.0
2024-06-02T08,46557.0,47460.0,47194.0,-266.0
2024-06-02T09,45058.0,46322.0,46048.0,-274.0
2024-06-02T10,44296.0,45533.0,45258.0,-275.0
2024-06-02T11,43973.0,45418.0,45071.0,-347.0
2024-06-02T12,43750.0,45395.0,44951.0,-444.0
2024-06-02T13,44496.0,46269.0,45578.0,-691.0
2024-06-02T14,47005.0,48647.0,48026.0,-621.0
2024-06-02T15,50412.0,51827.0,51703.0,-122.0
2024-06-02T16,53995.0,54403.0,54484.0,82.0
2024-06-02T17,57986.0,57688.0,57739.0,51.0
2024-06-02T18,61684.0,61550.0,61591.0,41.0
2024-06-02T19,64594.0,64698.0,64800.0,101.0
2024-06-02T20,66611.0,67326.0,67525.0,199.0
2024-06-02T21,67470.0,68912.0,69023.0,111.0
2024-06-02T22,67108.0,69024.0,68877.0,-147.0
2024-06-02T23,65945.0,68516.0,68172.0,-344.0
2024-06-03T00,64148.0,66419.0,65920.0,-500.0
2024-06-03T01,61760.0,64113.0,63534.0,-579.0
2024-06-03T02,59771.0,62477.0,62053.0,-424.0
2024-06-03T03,58215.0,61297.0,60851.0,-446.0
2024-06-03T04,55584.0,58722.0,58682.0,-40.0
2024-06-03T05,52471.0,55199.0,55132.0,-68.0
2024-06-03T06,52923.0,52284.0,52063.0,-222.0
2024-06-03T07,50487.0,50587.0,50447.0,-139.0
2024-06-03T08,48792.0,49482.0,49437.0,-44.0
2024-06-03T09,47762.0,49007.0,49094.0,86.0
2024-06-03T10,47684.0,49357.0,49071.0,-287.0
2024-06-03T11,48663.0,50350.0,50028.0,-322.0
2024-06-03T12,50172.0,51908.0,51859.0,-49.0
2024-06-03T13,51611.0,53360.0,53358.0,-2.0
2024-06-03T14,53885.0,56059.0,56101.0,43.0
2024-06-03T15,56927.0,58320.0,58442.0,122.0
2024-06-03T16,60282.0,61231.0,61505.0,272.0
2024-06-03T17,63659.0,64027.0,64216.0,188.0
2024-06-03T18,66804.0,66776.0,66995.0,217.0
2024-06-03T19,69606.0,69134.0,69132.0,-2.0
2024-06-03T20,71376.0,70567.0,70494.0,-74.0
2024-06-03T21,72096.0,71574.0,71487.0,-87.0
2024-06-03T22,72293.0,71332.0,71274.0,-58.0
2024-06-03T23,71773.0,69925.0,69930.0,4.0
2024-06-04T00,70360.0,68110.0,67999.0,-111.0
2024-06-04T01,68219.0,66167.0,65977.0,-191.0
2024-06-04T02,66096.0,63612.0,63460.0,-152.0
2024-06-04T03,64247.0,62680.0,62796.0,117.0
2024-06-04T04,61065.0,60483.0,60707.0,224.0
2024-06-04T05,57456.0,57066.0,57290.0,224.0
2024-06-04T06,54960.0,54184.0,54087.0,-98.0
2024-06-04T07,52473.0,52393.0,52247.0,-146.0
2024-06-04T08,50712.0,51232.0,51212.0,-20.0
2024-06-04T09,49530.0,50485.0,50249.0,-236.0
2024-06-04T10,49275.0,50611.0,50557.0,-53.0
2024-06-04T11,50187.0,51914.0,51877.0,-36.0
2024-06-04T12,51670.0,53588.0,53471.0,-116.0
2024-06-04T13,53073.0,54562.0,54410.0,-152.0
2024-06-04T14,55377.0,55850.0,55520.0,-330.0
2024-06-04T15,58637.0,57949.0,57617.0,-332.0
2024-06-04T16,62258.0,60375.0,60076.0,-299.0
2024-06-04T17,66006.0,63171.0,62891.0,-280.0
2024-06-04T18,69657.0,66046.0,65766.0,-280.0
2024-06-04T19,72975.0,69259.0,68985.0,-275.0
2024-06-04T20,75135.0,72101.0,71896.0,-205.0
2024-06-04T21,76105.0,74271.0,74152.0,-119.0
2024-06-04T22,76484.0,75383.0,75332.0,-51.0
2024-06-04T23,75902.0,75531.0,75233.0,-298.0
2024-06-05T00,74216.0,74437.0,74034.0,-404.0
2024-06-05T01,72027.0,71809.0,71345.0,-464.0
2024-06-05T02,69599.0,69471.0,69020.0,-450.0
2024-06-05T03,67547.0,68482.0,68195.0,-286.0
